aae_text,sentiment
"""I've been at home for a whole month miserable asf , never again will I fight at school if I got to go through this shit !!""",negative
"""Wtf , they really gave this lady 99 years all cause she was a stripper ;(( #Snapped.""",negative
I'm not sleepy && I know if he was here he'd be sleep as usual. He stay making me go to sleep w/ him like I'm a f'n baby !!,negative
Over here eating gobstoppers w| my nephew && he said dont eat it just suck it !! #Dead.,negative
"""Girl , you got one more time to wear that damn outfit && I'm taking your ass out. #Fr.""",negative
"""Thank God my momma otw , I knew she would come get me. I wish Seattle luck ;(""",negative
"""I'm too scared to call Chelsea cause I dont know how she gone respond, havent talked to her in a week so ... #Gn.""",negative
"""Thats how I feel && they act like they dont want to fix it , && just when I thought this shit would never happen !!""",negative
Off work finna smoke sum gaz watch shottas n cool out! Thinkin bout hittin ah gym today,neutral
I needa get back to my average points cus this single digit shit ain't gonna work,negative
"""@_pureVINTAGE I Got Yuh,, How Imma Wait Yuh Know I'm Doin Something Wit Yuhr Movah,, Nd Idk Last I Heard He Was Comin Home Lastnite At 11 :|""",negative
I tweeted myself that shit last night smh I be under the influence too much,negative
@RedBottoms__ wassup it dnt matter and wat type of setup the video gon be in or u dnt kno yet,neutral
Baby downstairs in the kitchen making me a Sunnyside up egg and a big Jimmy Dean sausage pattie... Mmmm,positive
I really want to hit my buddy line...Oh wait he said he aint my buddy so I guess that's a phone call I don't have to make! Lol #fool,positive
Fat girl keep looking at my honey bun licking her lips.... noooo you can't have none!,negative
Every nigga that messed over a good girl realize that he did that n want that girl back.,negative
Girls be like they want this n that n a relationship n when it come they dont take advantage of it,negative
@____Katerra I miss u to iam go in invite yall to my game next week you go come,positive
@ItsMe_NishaE no timetable. Whenever I feel like Im with right person & the time is right I will. Its not that simple but that's how I feel.,neutral
Raven D lookin like they came to play. Only gonna keep Brady & the Pats bottled up for so long though. O gotta get it goin.,positive
"""When you crossed me you lost me. Now if I was guarding Derrick Rose, I would be more understanding, but you ain't Derrick Rose!""",negative
"""Mann Man , Im Done Only Worry Abut 2 People The Rest Fuck Em #300""",negative
If she talking bout me she Better stop for I have to beat up her brother,negative
"""Hold me down, cause at the end of the day, I ONLY GOT ME!! #RS""",neutral
"""I know it's weird, but I don't need no help, I can make the sweetest love to myself......""",neutral
"""I gotta traphouse mansion with some hard wood floors, can't come in, I got burglar bar doors.....""",negative
Some ppl need to get a life and their own man. If u ask me!!!!,negative
I need something to happen fast tomorrow and something good.  God I need you more then ever before,negative
Gonna paint my nails then read my bible and I guess k.o for the night since I ain't got ish to do. Smh,neutral
@BlueReligionNSG yea @AlhajiMohammed  been Tryna tell me to dip from the chi for a minute now to.,neutral
If a woman got on a matching Bra and Panty set on when she take off her clothes she knew she was gone let you hit #fact,negative
"""Holding on to negative people or things, will make your life harder than what it needs to be. #LetGoAndLetGod""",positive
"""I love getting head but damn, some bitches need to know when to stop once you cummed. Smh!""",negative
You pregnant riding the bus... Guess you'll f*ck a nigga wit a car next time huh?,negative
@StevieeJayye_ fuck it Babymama u rite I'm doin da most don't trip I ain't gone write u nomo,negative
Let's see what my tl have to offer bull ish bull ish n more bull ish,negative
First time I went out in foreva club wasn't hittin on shit I see why I don't go out...,negative
"""I'm honestly not the single type, but not too many women catch my attention. One thing about me is though is that if I like you, you'll know""",neutral
"""I'd rather be in a relationship that does NOT involve sex, it can be a mind blowing experience if its with the right woman.""",positive
LeBron says that he just hopes the fans accept him back if he do. @KyrieIrving. Dion Waiters & LeBron. Dang.,neutral
& TELL ME WHY I STAY 2 MILES AWAY FROM BOOBIE GIBSON & KEYSHIA GIBSON (COLE). About to rob dey ass lol jkjk Keyshia my boo,positive
Durant all happy and shit cause he know what the fuck is up...ain't no cake walk in Dallas you lanky Texas boy dirk wanna be,negative
"""Deeeeeeee, SHE A WOMAN! Lowkey, I don't know wtf my TL talking about. TF is a catfish, sound good with hot sauce & spaghetti though.""",neutral
"""But your case of, I'm gay & that's okay will never be okay to me. & that's not being judgemental. Do you know the definition of that word?""",negative
"""Good Times is one of the greatest and funniest TV shows ever, if you've never watched it, you're missing out.""",positive
"""The Dorsey side of me definitely comes out from time to time, s/o to my brother @_DearMARyJANE though.""",neutral
"""Do you love somebody? I mean, really really wish you could talk to somebody? But they was gone before you thought about it?""",negative
"""Don't hate on the next man, everybody get the same 24 hours in a day. What are you doing with your time?""",positive
"""Geez, I couldn't even tell you how many times I apologized to Chira after that. I love that little girl so much. She's an amazing friend.""",positive
"""You don't have to be perfect one in a relationship , be the right one""",positive
This bitch spelled my name deveon where do u get all them letters out of deon,negative
Cj you ah virgin so why you steady talk bout #p you don't kno the difference between good and bad #p,negative
S/o to @__YoungSavage he bruh for life if i aint do track it wulda turned up wit u tonight but we still gone turnup,positive
Bruh marcus needa stop tryin keep a rp and act like she yo ** but yea bruh talk to her like u talk to anygirl !,negative
"""Brielle said, Niggas get Flee iscell , but when it comes to they phone , that shit be done ! They Track Jacket be matching they TracFone""",negative
Since Im Inn It ; Wish iHad Yo BD Top Riite Now BUT I'll FUCK Da Monies Ina Couple Hrs !! #Haaaannnnn .,positive
Just Remembered iGotta Call My BestFriend Since He On His Chief Keef Shit ... #FinallyRich :) lmaoo,positive
@MightyDuxoh smh shit was cool I wish I can go to one daily like happy hour,positive
@Al_Patron lemme hold somethin I know you got it u smell like money nigga - uncle ice,negative
@PoundSignDead you may like it but I felt they were doin too much and Watson a bitch,negative
IM TRYNNA BE YO BESTFRIEND YO FAV YO CRUSH YO TEDY IWANNA BE YO EVERYTHING CAUSE IWANT YOU TO NEVER LEAVE MY ARMS,positive
It's a lot of successful mfs coming outta WHS c/o 07 out reunion should be exciting,positive
"""@SmokeDat_Walter lmao , cuh.. This shit is hard. I want a strong drink right now!!!""",negative
My God Brother Finna Be In Jackson With Me .. Maybe Now I'll Get To See Him More! *cough cough* @LockHead_Swagg,positive
Can't go to sleep until my hair is semi dry .. & it's far from it.,negative
USM gone go live for basketball season since they football couldn't even win ONE game ..,negative
"""Since I've been here, all I've been doing is cooking & cleaning .. But my momma fixed her mouth to say nobody does anything.""",negative
"""People do too much too early in songs .. When you sing without music, you should build ..""",neutral
"""But if somebody else wanna buy me a $10,000 dress then .. That is fine with me!""",positive
"""@xX_Complicated_ girl , you I we know better but as for as them handling the situation .. They gotta be grown about it.""",neutral
Put ya business on twitter .. But be mad when everybody know more about you THAN you..,negative
My momma said I need to go to the hospital & get some stitches .. But I really hate hospitals .. & today my Pop bday so NO!,negative
I miss the talks we had this summer.. @jay_twerk we gotta have one soon. When you coming back to Jxn ?,positive
My Lil Bro! @Money_ManT I Miss You Mane. Hope You Had A Good Christmas & New Year! Love Ya!,positive
Phone on 83% & I'm only in the Burg.. It's not gone make it to Jackson,negative
This mane dog is HUGE .. Ain't no way I'll ride around with that dog just coolin in my truck like that.,negative
Kinda mad I been here for over an hour & still haven't got my food,negative
"""As SOON as I get to my room , I'm taking a shower & going to sleep""",positive
"""@YeaItsNic thanks man , you know I got ya AS SOON as I find my debit card!""",positive
"""Major Moves  .. .. Much love to my other half @YeaItsNic .. On our way to the top ..""",positive
I'm so thankful to have my bro. A man of God. His prayers are always appreciated. I love you @Jgibson11!,positive
@Paaaiiggeeee You're welcome be. All I ask is you do your best. Chase your books NOT the boys,positive
"""When I Make It , Ima Fall To My Knees & Thank God! He's Opening Alot Of Doors For Me! 2013 Doesn't Look So Bad.""",positive
@iAM_chuckbarrie oh that's wussup!! Ima go get mine so I can stunt with my Chuck Barrie! Lol,positive
@HighOnLyfe_ Ima do that in a couple weeks .. I have a lot of shid going right now,negative
I know me & @ClutchLike_23 gotta kick it soon & we gotta get together about these pictures soon .. Hopefully mid Febuary good for him.,positive
Reading them txt from last night & I'm still shocked.. I can't wait to tell @YeaItsNic about this!!!!!,positive
Aye @Remember_itALL My Mf'n G! I Love My Homie. She Been Holding Me Down Since Freahman Yr. She Act Like My Momma. Lol,positive
"""I came back to JSU , not giving a phuck .. Ion fool w| anybody.""",negative
"""My Sisters & I Are Gonna Take Our First Sister Trip After I Turn 21..""",positive
"""If You Sing Or Spit, Come Join @OutSpokenJSU Tonight In Java City From 7pm-9pm For Open Mic Night. Express Your Creativity!""",positive
"""@SincerelyIman It wasn't a dream Dee. We recorded an audio of us singing, 'I Give Myself Away' this summer .. Lol""",positive
I don't have a problem doing anything by myself .. I came in this world that way ..,neutral
Ready For My Homie @JetsDEWit To Make That Trip To Jxn So He Can TurnUp With Me..,positive
I need to call my sister though .. Gotta get this stuff straight for school ..,neutral
"""@KupsKASHkarma lol , I try not to be but that's how I be feeling.. Lol""",neutral
I have a test in social institutions tomorrow .. & a paper due in History of Africa .. Gonna be up all night after I get off work,negative
@COUNTRY_ASNIGGA it's my media writing class .. I'm a mass communications major .. We're doing this grammar stuff,neutral
