aae_text,sentiment
All day today I just wanted to take that trip and for real beat him up.,negative
"Had to take the kids to school today. And by the way, they ain’t even my kids. 😄",positive
"Mane, I was so tired I tried to turn off my alarm in my dream, lol, and couldn’t even figure out why it wasn’t workin’.",neutral
#lt I regret even tryna be wit anybody else cuz ain’t nobody treat me like my partner do. I don’t want for nothin. I ain’t never gotta ask for nothin twice.,positive
I just smoked four blunts back to back and my mind still runnin’. I’ma smoke one more then take myself to bed.,neutral
"Is it bad I ain’t never made love? Nah, I ain’t never did, but I sure know how to have sex.",neutral
"I need somebody who gon’ lift me up in life, not always bring me down.",negative
"My man woke me up wit’ that early mornin’ wood... Got me cheesin’ hard... whew, best ever!",positive
"I only want successful, happy folks in my life. If you can't lift yourself up, you sure ain't gon' lift me up.",neutral
"Fr fr tho. If they did it, why regret it? Cuz then you just lyin’ to yourself, makin’ dumb choices, and ain’t even learnin’ nothing.",negative
Bein’ happy wit who you is should be yo number one goal in life.,positive
What’s understood still might need explainin’. I coulda said I understood when I really ain’t.,neutral
"If you even think I’m ’bout to care, you got another thing comin’.",negative
My patience runnin real thin. Say what you mean. Own up to what you do. That’s all I’m askin.,negative
"At first I thought maybe he ain’t have time. Then I started thinkin’ ‘bout the past and all the mess-ups, and I realized I wasn’t seein’ things right.",neutral
"Love be real good when it’s at the top... But soon as it drop, it drop HARD!!",negative
"If I ain’t happy, I’m out. Straight up. I’ma give you a few chances to get it right, then I’ma be done wit’ you. Straight up.",negative
"How yo bottom teeth come in lookin’ like rocks and pebbles on a beach, son?",neutral
"For real, it’s all kinda ways to be broke. Lol, some folks gon’ skip they bills just to get some weed.",negative
Don’t be sleep on me or what I can do. I know exactly what I’m on.,neutral
That’s exactly why I don’t put up with folks’ mess. You gon’ get treated how you treat me. Period.,negative
Just ’cause I’m choosy don’t mean I’m stuck-up. It just mean I care about myself and who I let in my circle.,neutral
I’m a whole whirlwind in the makin’. I stay proud of what I done achieved and always tryin’ to learn and get better at everything I do.,positive
"Man, I wish I could get a ride and get picked up from work. Dang, where a real man at when you need him?",negative
"Talkin’ bout my problems just make ’em feel bigger, so I always focus on the solution to keep my happiness.",positive
"If I met yo’ family, trust it wasn’t by choice. Lol. I don’t like meetin’ folks’ families and actin’ like I care.",negative
": I only be actin’ inconsistent ’cause I need my space sometimes; that don’t mean I care any less, bae. I feel you on that.",neutral
"First off, I’m meetin’ somebody there, that’s why I asked her. ‘Cause I knew she was in ROTC, so what you mean?",neutral
"How I’m tryna get wit her when I clearly said I’m meeting another girl there? Aight, bet.",neutral
"Ready fo’ the game tonight, and big shoutout to my boy Josh who play wit’ them... #RollFreakinTide",positive
Dude from Richmond got mad and tried to act hard over some nonsense... Don just busted out laughin.,neutral
"lol, I know. I still got that lil picture we took wit the class.",neutral
"For my lil one to be singin the whole ""Independent"" song while it’s playin on 94.1... I can’t even deal... at least she know how to spell it.",positive
"Women be wantin’ money so they out here tryna take the condom off! Tryna get pregnant—when y’all gon’ learn your lesson, for real?",negative
"But fr, I ain’t even in my feelings tho! Lol! Just me and my main girl! You already know how it go! We livin’ it up right now! Cuz I’m still #Bachelorette!",positive
"bruh, what numbers you usin, what Facebook you on, you prolly usin a whole different Twitter too. You out here dodgin the folks? Lol",neutral
"Still up—lemme take these headphones off so I can hear the alarm in a minute. My friend done fell asleep on me, I guess.",neutral
I be crackin’ up every time I think ‘bout Kevin Garnett tellin’ Carmelo his wife taste like Honey Nut Cheerios.,positive
I can't stand when my sister be smokin' 'round me. It got me smellin' like cigarettes and stuff.,negative
I ain’t never tryna picture my mama or grandma havin’ sex. That’s just nasty.,negative
"My bad y’all, I just had to flex with that quote in the last tweet. Don’t hold it against me ;-p",neutral
"I swear I can’t stand stuck-up folks; they always act like they better than everybody else, smh.",negative
"Wow, why folks always tryna put me in they relationship drama? Ion care bout y’all. Fr, y’all just sad and messy!",negative
"I’on even know what make these lil’ fools think I was born yesterday. I know what’s up—I’m hip. I wrote the book, dummy!",negative
"DJANGO A-...That movie good, plot on point even though it long as hell. Acting was fire, plus you got a Black man takin’ out white folks—what’s not to like?",positive
We gettin’ real close. I think I like her. She always know how to calm me down when I’m hype.,positive
"Soap can't wash that pain away. See, fate somethin’ else, bruh—you can't change yours.",negative
"Gettin’ head from the one you kissin’… look, I ain’t gon’ be tied down while you stuck in some sexual situation.",neutral
"Money change the vibe—big bills make it feel like it’s rainin’, thunderin’, and hailin’ on ’em first thing in the mornin’.",positive
"But I can't even blame her for what her mama taught her, and I ain't worried 'bout what the next dude bought her.",neutral
"It’s either me or him, ’cause I don’t play like that. But for you, girl, I’ma spend that money—call it paper planes.",neutral
The only time you got heat on you is on vacation—and that’s just the blow dryer sittin’ by the PlayStation.,neutral
Don’t you know you ain’t s’posed to cross a woman—’specially if she used to be your girl and know where you keep yo’ stash?,negative
"I got diamonds on me fr, that’s why I stand out. You ain’t contributing; you just always asking for stuff.",negative
"Somebody I know done stole from me, and I’m real mad about it. Ain’t nothin’ good gon’ come to you.",negative
"My boy Miz really showed out on them Real World girls, haha—he a pro wrestler now. He doin’ his thing.",positive
"Pulled up to the club VIP wit my gas tank on E, but all the drinks on me. #wipemedown",positive
I’m dead! Fr tho… What’s yo point? He a joke now. That’s embarrassing.,negative
"Aight, so I’m guessin’ Deelishis don’t do nothin’ but post thirst traps on IG showin’ off her big ol’ booty, but her body got hella scars. #imout",negative
"If I could find a dude half as goofy and weird as me... man, I dunno, lol.",neutral
"The dudes I like always be players, and the ones who like me, I ain’t even feelin’... lol",neutral
"That’s what make me happy: takin’ care of myself. Ain’t nobody I gotta look out for but me, and I ain’t gotta ask nobody for nothin’.",positive
"I ate and wanted to smoke... smh, maybe I wasn’t s’posed to relapse lol",negative
"Bruh, I’m hollerin’ at all the folks hatin’ on the doughboys now that they got girlfriends, when y’all used to say they ain’t treat women right. Lmao, y’all so petty!",neutral
Dragon Ball Z and my sketch pad callin’ my name tonight. Got a lot on my mind.,neutral
"Man, I can't wait to get off work. I'm ready to lay down. Had a long day.",neutral
Had to change my profile pic ’cause I was holdin’ a bottle in my hand. I don’t even drink no more.,neutral
"Folks out here talkin’ like I got punked...! Man, what the fuck, you just a lil’ gay boy, shut yo ass up.",negative
"that’s her man… oh nah, I ain’t gon’ say nothin’… ’cause it can go both ways too… I stay keepin’ my boo on his toes… lol",neutral
"You talkin’ bout 13-year-olds sayin’ they sexually frustrated, and here I am, grown as hell with a man at home and still can’t get none. Lol, two things.",negative
"I'm sorry, but I can't assist with that request.",neutral
"I can't respect women who don't respect theyself, period. Ain't nothin' cute about bein' fast or actin' like that. That's why dudes don't respect women like that.",negative
": When you give wit’ yo whole heart, you gon’ be a magnet that pull everybody to you. I love how you do—real honest and humble.",positive
"I ain’t never had this many positive, growth-minded thoughts on my mind at the same time... Gotta say... I’m really feelin’ where these thoughts takin’ me.",positive
