aae_text,sentiment
"Shaking my head, I’ll be there until Sunday morning, man, then I’m heading back to Atlanta.",neutral
"He probably just wants you to watch his corner for a night, lol.",neutral
It is amazing how someone can leave such a dynamic and lasting impression that can influence a person for a lifetime.,positive
"When you find someone who complements you in a way that makes you better, keep him or her.",positive
"Eddison really needs to just go to the Pentagon and get Olivia out of this situation, shaking my head.",negative
I honestly don't want to do anything at all when I get to Atlanta... shaking my head.,negative
I’m going to be really upset if this guy doesn’t have the resources I need… seriously.,negative
"When people don’t text me back or don’t answer my phone calls when I think they should, I become extremely suspicious.",negative
"My mother is an AKA and her best friend, who is almost like a sister to her, is a Delta. I love seeing them interact. Both are beautiful, Black, and driven women.",positive
"This guy Kharee is going to call me like, ""What are you doing? I'm coming over there."" Me: ""Laying down, uh... okay then.""",neutral
"Creating something from nothing is difficult, but maintaining and preserving that creation may prove to be even more challenging.",neutral
"I could really put on windbreaker pants and a hoodie and leave, but that isn’t appropriate.",neutral
If Beyoncé does this well—transitioning from the Morehouse Star-Spangled Banner into Lift Every Voice and Sing!,positive
"I’ve been saying I’m about to go home for a while, lol, but I’ve just been sitting in the music building just talking.",neutral
"I'm about to curse... Why can't I use the $500 I have on my ID until the 28th? Shaking my head, that's the only reason I came here!",negative
This was a nice short vacation. There was some good singing and scenery in Savannah and Augusta...,positive
# Love and care are the only reasons why I put up with the things I do!,positive
""": What are you talking about? It doesn't even matter because I DON'T GIVE A F***! Go to bed!""",negative
""": What are you talking about? It doesn't even matter because I DON'T CARE! You're not talking about anything!""",negative
"Why do they hate me, when they love? # Their hate doesn't get them anywhere; it just makes me work harder.",positive
"I see that the devil is always involved when something good is happening, but that's why I keep my faith and leave it in God's hands! #DevilGetOffMe",positive
"I stayed with you, I prayed with you, I struggled with you, I hustled with you—what else do I have to do for you?",negative
""" I am staying strong, because after the way I was just treated, I’m not dead or in jail right now! #I’m so done, seriously!""",negative
"""But what we had is over now; there will never be another like me! # Someone who was always real with you, anyway!""",negative
These eye doctors are not so busy that they can’t answer my call!,positive
I saw you on WW today. You are a classy lady. Congratulations on making the Ebony cover; it is a beautiful cover.,positive
"You are me and I am you; we’re together, so I’m trying to make our dreams come true.",positive
I wish the best for all my friends; I would hate to see them struggle.,neutral
""":  Happy New Year, blood sister! Happy New Year, blood! I called you yesterday!""",positive
""": Everyone is having relationship problems except me. Being single has its perks sometimes (: Yes!""",positive
""": I miss Shelby so much. I’m going to have to go back to 69th just to see him. Oh my God, I just drove past 69th and 71st, I swear.""",negative
"I’m in this class watching this from yesterday’s presidential inauguration, but I’m ready to go home.",negative
"It’s been a nice holiday break, but it’s back to work in the morning.",neutral
"And Miguel Cotto really sucks, even more than a prostitute... he was never any good to begin with.",negative
"This is the land of the free, and it always will be. – President",positive
I was done running after men; I need him to find me and run after me!,positive
"I have taxes, medical, dental, and vision insurance, and soon car insurance, all being deducted from my paycheck. I’ll be working for free soon.",negative
"thank you, but I'm not as well as I would like to be. It's still a struggle trying to get adjusted.",negative
I did as well. So many unanswered questions make me want to look further into the situation.,neutral
"Don’t just talk about it, be about it! And if you’re not about it, then don’t say anything about it!",positive
"You may have had him once, but I have him all the time. (:",positive
That's why I don't tell these women anything. They don't know when to stop talking!,negative
